DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.805089	80	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.805143	80	5	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.805321	80	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.805375	80	5	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.805589	80	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.805643	80	5	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.805821	80	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.805857	80	5	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.806089	80	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.806125	80	6	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.806321	80	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.806357	80	6	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.806589	80	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.806643	80	6	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.806821	80	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.806875	80	6	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.807089	80	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.807143	80	7	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.807321	80	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.807375	80	7	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.807589	80	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.807643	80	7	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.807821	80	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.807857	80	7	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.808089	80	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.808125	80	8	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.808321	80	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.808357	80	8	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.808589	80	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.808643	80	8	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.808821	80	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.808875	80	8	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.809089	80	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.809143	80	9	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.809321	80	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.809357	80	9	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.809589	80	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.809625	80	9	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.809821	80	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.809857	80	9	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.810089	81	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.810143	81	0	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.810321	81	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.810375	81	0	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.810589	81	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.810643	81	0	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.810821	81	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.810875	81	0	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.811089	81	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.811143	81	1	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.811321	81	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.811357	81	1	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.811589	81	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.811625	81	1	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.811821	81	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.811857	81	1	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.812089	81	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.812143	81	2	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.812321	81	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.812375	81	2	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.812589	81	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.812643	81	2	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.812821	81	2	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.812857	81	2	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.813089	81	3	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.813125	81	3	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.813321	81	3	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.813357	81	3	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.813589	81	3	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.813643	81	3	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.813821	81	3	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.813875	81	3	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.814089	81	4	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.814143	81	4	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.814321	81	4	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.814375	81	4	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.814589	81	4	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.814643	81	4	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.814821	81	4	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.814857	81	4	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.815089	81	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.815125	81	5	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.815321	81	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.815357	81	5	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.815589	81	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.815643	81	5	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.815821	81	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.815875	81	5	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.816089	81	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.816143	81	6	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.816321	81	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.816357	81	6	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.816589	81	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.816625	81	6	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.816821	81	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.816857	81	6	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.817089	81	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.817143	81	7	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.817321	81	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.817375	81	7	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.817589	81	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.817643	81	7	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.817821	81	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.817875	81	7	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.818089	81	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.818143	81	8	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.818321	81	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.818357	81	8	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.818589	81	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.818625	81	8	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.818821	81	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.818857	81	8	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.819089	81	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.819143	81	9	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.819321	81	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.819375	81	9	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.819589	81	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.819643	81	9	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.819821	81	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.819857	81	9	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.820089	82	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.820125	82	0	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.820321	82	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.820357	82	0	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.820589	82	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.820643	82	0	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.820821	82	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.820875	82	0	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.821089	82	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.821143	82	1	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.821321	82	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.821375	82	1	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.821589	82	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.821643	82	1	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.821821	82	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.821857	82	1	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.822089	82	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.822125	82	2	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.822321	82	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.822357	82	2	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.822589	82	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.822643	82	2	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.822821	82	2	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.822875	82	2	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.823089	82	3	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.823143	82	3	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.823321	82	3	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.823357	82	3	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.823589	82	3	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.823625	82	3	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.823821	82	3	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.823857	82	3	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.824089	82	4	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.824143	82	4	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.824321	82	4	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.824375	82	4	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.824589	82	4	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.824643	82	4	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.824821	82	4	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.824875	82	4	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.825089	82	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.825143	82	5	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.825321	82	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.825357	82	5	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.825589	82	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.825625	82	5	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.825821	82	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.825857	82	5	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.826089	82	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.826143	82	6	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.826321	82	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.826375	82	6	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.826589	82	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.826643	82	6	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.826821	82	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.826857	82	6	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.827089	82	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.827125	82	7	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.827321	82	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.827357	82	7	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.827589	82	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.827643	82	7	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.827821	82	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.827875	82	7	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.828089	82	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.828143	82	8	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.828321	82	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.828375	82	8	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.828589	82	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.828643	82	8	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.828821	82	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.828857	82	8	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.829089	82	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.829125	82	9	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.829321	82	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.829357	82	9	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.829589	82	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.829643	82	9	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.829821	82	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.829875	82	9	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.830089	83	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.830143	83	0	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.830321	83	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.830357	83	0	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.830589	83	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.830625	83	0	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.830821	83	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.830857	83	0	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.831089	83	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.831143	83	1	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.831321	83	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.831375	83	1	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.831589	83	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.831661	83	1	2	5	4	1	1	0	4113	18	0	12.3225 	0	0.00200585
DL	0.831821	83	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.831875	83	1	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.832089	83	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.832125	83	2	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.832321	83	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.832339	83	2	1	4	1	1	1	0	1029	18	0	12.3225 	0	0.000669063
DL	0.832589	83	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.832625	83	2	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.832821	83	2	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.832875	83	2	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.833089	83	3	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.833161	83	3	0	5	4	1	1	0	4113	18	0	12.3225 	0	0.00200585
DL	0.833321	83	3	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.833375	83	3	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.833589	83	3	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.833625	83	3	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.833821	83	3	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.833839	83	3	3	4	1	1	1	0	1029	18	0	12.3225 	0	0.000669063
DL	0.834089	83	4	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.834125	83	4	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.834321	83	4	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.834375	83	4	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.834589	83	4	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.834661	83	4	2	5	4	1	1	0	4113	18	0	12.3225 	0	0.00200585
DL	0.834821	83	4	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.834875	83	4	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.835089	83	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.835143	83	5	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.835321	83	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.835357	83	5	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.835589	83	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.835625	83	5	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.835821	83	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.835857	83	5	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.836089	83	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.836143	83	6	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.836321	83	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.836375	83	6	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.836589	83	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.836643	83	6	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.836821	83	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.836857	83	6	3	4	2	1	1	0	2058	18	0	12.3225 	1	0.00100343
DL	0.837089	83	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.837125	83	7	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.837321	83	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.837357	83	7	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.837589	83	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.837625	83	7	2	5	2	1	1	0	2058	18	1	12.3225 	0	0
UL	0.837679	83	7	2	7	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.837821	83	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.837875	83	7	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.838089	83	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.838143	83	8	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.838321	83	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.838375	83	8	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.838589	83	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.838643	83	8	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.838821	83	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.838857	83	8	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.839089	83	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.839125	83	9	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.839321	83	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.839357	83	9	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.839589	83	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.839643	83	9	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.839821	83	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.839875	83	9	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.840089	84	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.840143	84	0	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.840321	84	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.840357	84	0	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.840589	84	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.840625	84	0	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.840821	84	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.840857	84	0	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.841089	84	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.841143	84	1	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.841321	84	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.841375	84	1	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.841589	84	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.841643	84	1	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.841821	84	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.841875	84	1	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.842089	84	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.842143	84	2	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.842321	84	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.842357	84	2	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.842589	84	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.842625	84	2	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.842821	84	2	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.842857	84	2	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	0.843089	84	3	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.843143	84	3	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.843321	84	3	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.843375	84	3	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.843589	84	3	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	0.843643	84	3	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	0.843821	84	3	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	0.843857	84	3	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
